method,block,index,scenario_seed,throughput_mbps,avg_delay_ms,offered_packets,accepted_packets,completed_on_time_packets,queue_overflow_packets,deadline_expired_packets,queue_overflow_packet_probability,deadline_expiration_probability,deadline_expiration_given_admission,total_packet_failure_probability,on_time_delivery_probability,deadline_violation_prob,queue_saturation_device_slot_probability,queue_saturation_slot_probability,energy_j,energy_eff_bpj,minimum_battery_fraction,battery_penalty_activation_possible,jain_fairness_classes,jain_fairness_devices,utilization,mean_scheduled_channels,idle_channel_rate,reservation_conflict_rate,valid_schedule_rate,channel_action_entropy,power_action_entropy,deadline_total,measurement_steps,deadline_followup_steps,total_simulated_steps,background_arrivals_followup,background_overflow_followup,background_deadline_expired_followup,warm_start_packets_excluded,warm_start_deadline_expired_excluded,followup_delivered_bits,followup_energy_j,monitored_residual_packets,packet_outcome_conservation_error,monitored_cohort_complete,regime_code,deadline_expiration_class0,deadline_expiration_given_admission_class0,total_packet_failure_class0,on_time_delivery_class0,deadline_violation_class0,queue_overflow_class0,offered_packets_class0,accepted_packets_class0,completed_on_time_packets_class0,deadline_expired_packets_class0,monitored_residual_packets_class0,served_bits_class0,deadline_expiration_class1,deadline_expiration_given_admission_class1,total_packet_failure_class1,on_time_delivery_class1,deadline_violation_class1,queue_overflow_class1,offered_packets_class1,accepted_packets_class1,completed_on_time_packets_class1,deadline_expired_packets_class1,monitored_residual_packets_class1,served_bits_class1,deadline_expiration_class2,deadline_expiration_given_admission_class2,total_packet_failure_class2,on_time_delivery_class2,deadline_violation_class2,queue_overflow_class2,offered_packets_class2,accepted_packets_class2,completed_on_time_packets_class2,deadline_expired_packets_class2,monitored_residual_packets_class2,served_bits_class2,phase_pre_surge_slots,phase_pre_surge_throughput_mbps,phase_pre_surge_queue_overflow_packet_probability,phase_pre_surge_deadline_violation_class0,phase_pre_surge_deadline_violation_prob,phase_pre_surge_deadline_expiration_probability_by_arrival_cohort,phase_pre_surge_total_packet_failure_probability_by_arrival_cohort,phase_pre_surge_on_time_delivery_probability_by_arrival_cohort,phase_pre_surge_deadline_expiration_class0_by_arrival_cohort,phase_pre_surge_queue_backlog_packets_class0,phase_pre_surge_service_bits_class0,phase_pre_surge_deadline_expiration_class1_by_arrival_cohort,phase_pre_surge_queue_backlog_packets_class1,phase_pre_surge_service_bits_class1,phase_pre_surge_deadline_expiration_class2_by_arrival_cohort,phase_pre_surge_queue_backlog_packets_class2,phase_pre_surge_service_bits_class2,phase_surge_slots,phase_surge_throughput_mbps,phase_surge_queue_overflow_packet_probability,phase_surge_deadline_violation_class0,phase_surge_deadline_violation_prob,phase_surge_deadline_expiration_probability_by_arrival_cohort,phase_surge_total_packet_failure_probability_by_arrival_cohort,phase_surge_on_time_delivery_probability_by_arrival_cohort,phase_surge_deadline_expiration_class0_by_arrival_cohort,phase_surge_queue_backlog_packets_class0,phase_surge_service_bits_class0,phase_surge_deadline_expiration_class1_by_arrival_cohort,phase_surge_queue_backlog_packets_class1,phase_surge_service_bits_class1,phase_surge_deadline_expiration_class2_by_arrival_cohort,phase_surge_queue_backlog_packets_class2,phase_surge_service_bits_class2,phase_degradation_slots,phase_degradation_throughput_mbps,phase_degradation_queue_overflow_packet_probability,phase_degradation_deadline_violation_class0,phase_degradation_deadline_violation_prob,phase_degradation_deadline_expiration_probability_by_arrival_cohort,phase_degradation_total_packet_failure_probability_by_arrival_cohort,phase_degradation_on_time_delivery_probability_by_arrival_cohort,phase_degradation_deadline_expiration_class0_by_arrival_cohort,phase_degradation_queue_backlog_packets_class0,phase_degradation_service_bits_class0,phase_degradation_deadline_expiration_class1_by_arrival_cohort,phase_degradation_queue_backlog_packets_class1,phase_degradation_service_bits_class1,phase_degradation_deadline_expiration_class2_by_arrival_cohort,phase_degradation_queue_backlog_packets_class2,phase_degradation_service_bits_class2,phase_recovery_slots,phase_recovery_throughput_mbps,phase_recovery_queue_overflow_packet_probability,phase_recovery_deadline_violation_class0,phase_recovery_deadline_violation_prob,phase_recovery_deadline_expiration_probability_by_arrival_cohort,phase_recovery_total_packet_failure_probability_by_arrival_cohort,phase_recovery_on_time_delivery_probability_by_arrival_cohort,phase_recovery_deadline_expiration_class0_by_arrival_cohort,phase_recovery_queue_backlog_packets_class0,phase_recovery_service_bits_class0,phase_recovery_deadline_expiration_class1_by_arrival_cohort,phase_recovery_queue_backlog_packets_class1,phase_recovery_service_bits_class1,phase_recovery_deadline_expiration_class2_by_arrival_cohort,phase_recovery_queue_backlog_packets_class2,phase_recovery_service_bits_class2,recovery_backlog_drain_slope_packets_per_slot,phase_stationary_slots,phase_stationary_throughput_mbps,phase_stationary_queue_overflow_packet_probability,phase_stationary_deadline_violation_class0,phase_stationary_deadline_expiration_probability_by_arrival_cohort,phase_domain_base_slots,phase_domain_base_throughput_mbps,phase_domain_base_queue_overflow_packet_probability,phase_domain_base_deadline_violation_class0,phase_domain_base_deadline_expiration_probability_by_arrival_cohort,phase_domain_shift_slots,phase_domain_shift_throughput_mbps,phase_domain_shift_queue_overflow_packet_probability,phase_domain_shift_deadline_violation_class0,phase_domain_shift_deadline_expiration_probability_by_arrival_cohort,recovery_achieved,recovery_time_slots,recovery_time_slots_censored,recovery_slots_observed,cohort_goodput_mbps,cohort_on_time_payload_bits,controller_median_ms,controller_p95_ms,decision_median_ms,decision_p95_ms,episode_wall_seconds,selected_service_prediction_bias_bits,selected_service_prediction_mae_bits,predicted_service_bits_primary
SASP,0,0,417000000,3.5146962877514114,19.4390243902439,452.0,451.0,451.0,1.0,0.0,0.0022123893805309734,0.0,0.0,0.0022123893805309734,0.9977876106194691,0.0,0.01898148148148148,0.35555555555555557,0.08013291231352976,7894949.9466580255,0.9994853047376862,0.0,0.6641397733381805,0.8600179446113488,0.9455555555555556,4.727777777777778,0.05444444444444444,0.0,1.0,0.9996727231932824,0.7659702450430435,0.0,180.0,180.0,360.0,358.0,1.0,0.0,6.0,0.0,642243.9649370809,0.0804642163919436,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,102.0,102.0,0.0,0.0,93581.62346411616,0.0,0.0,0.0035587188612099642,0.99644128113879,0.0,0.0035587188612099642,281.0,280.0,280.0,0.0,0.0,422549.99999999994,0.0,0.0,0.0,1.0,0.0,0.0,69.0,69.0,69.0,0.0,0.0,116513.7083311378,45.0,2.9973749623348196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.044444444444444446,17100.0,0.0,1.488888888888889,70611.87330506684,0.0,1.3333333333333333,47170.0,54.0,3.982743086943207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8148148148148148,42300.0,0.0,19.203703703703702,147138.12669493316,0.0,13.907407407407407,25629.999999999993,41.0,3.2510792831710074,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.9882352941176471,0.0,1.4634146341463414,18000.0,0.0,37.65853658536585,103166.66937013052,0.0,28.634146341463413,12127.581239880805,40.0,3.735027029631066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,16181.623464116163,0.0,27.7,101633.33062986952,0.0,27.6,31586.127091256963,-0.41566604127579726,0.0,,,,,0.0,,,,,0.0,,,,,1.0,10.0,10.0,40.0,3.9955555555555557,719200.0,6.0548,8.096429999999998,6.0365,8.075059999999999,2.1120860000373796,-18.121253507257826,20.965295172094855,648066.5185299304
SASP-NoPredictedService,0,0,417000000,1.4156730788694603,35.71957671957672,452.0,352.0,189.0,100.0,163.0,0.22123893805309736,0.3606194690265487,0.4630681818181818,0.581858407079646,0.41814159292035397,0.3606194690265487,0.25462962962962965,0.7,0.0594193999027285,4288517.800813427,0.9995833265229485,0.0,0.6226629382586223,0.7161314030581369,1.0,5.0,0.0,0.0,1.0,0.9999999999968934,-9.10320147423699e-13,163.0,180.0,180.0,360.0,358.0,58.0,99.0,6.0,0.0,274027.3495632967,0.05942612479099491,0.0,0.0,1.0,3.0,0.47058823529411764,0.5454545454545454,0.6078431372549019,0.39215686274509803,0.47058823529411764,0.13725490196078433,102.0,88.0,40.0,48.0,0.0,48024.780347658394,0.2669039145907473,0.35046728971962615,0.505338078291815,0.49466192170818507,0.2669039145907473,0.23843416370106763,281.0,214.0,139.0,75.0,0.0,177804.51879124527,0.5797101449275363,0.8,0.855072463768116,0.14492753623188406,0.5797101449275363,0.2753623188405797,69.0,50.0,10.0,40.0,0.0,28991.85505759901,45.0,1.6503627125116616,0.0,0.17647058823529413,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.8076923076923077,0.17647058823529413,2.5555555555555554,15044.552184826784,0.046511627906976744,11.2,40423.991483255944,0.5555555555555556,6.644444444444445,18797.778394942,54.0,1.6526828141806797,0.22065727699530516,0.40816326530612246,0.4835680751173709,0.4835680751173709,0.704225352112676,0.29577464788732394,0.40816326530612246,7.12962962962963,19761.711657396034,0.4393939393939394,57.166666666666664,59971.103176519166,0.78125,26.944444444444443,9512.057131841499,41.0,0.8369586925438889,0.5176470588235295,0.8333333333333334,0.2823529411764706,0.2823529411764706,0.8,0.2,0.8333333333333334,6.463414634146342,5226.537190757519,0.08771929824561403,77.82926829268293,29088.76920354193,0.4,39.21951219512195,0.0,40.0,1.4248663443355465,0.11842105263157894,0.5555555555555556,0.27631578947368424,0.27631578947368424,0.39473684210526316,0.6052631578947368,0.5555555555555556,5.3,7991.979314678053,0.20408163265306123,51.35,48320.654927928284,0.1111111111111111,41.675,682.0195308155144,0.2995309568480296,0.0,,,,,0.0,,,,,0.0,,,,,1.0,11.0,11.0,40.0,1.58,284400.0,7.7038,11.864879999999983,7.6891,11.835289999999983,3.066049399902113,-0.5490962267561348,17.641749788970206,255315.34080058325
SASP-NoVirtualQueue,0,0,417000000,3.5182565484096298,19.405764966740577,452.0,451.0,451.0,1.0,0.0,0.0022123893805309734,0.0,0.0,0.0022123893805309734,0.9977876106194691,0.0,0.020370370370370372,0.35555555555555557,0.08034926386556183,7881667.463355112,0.9994826333333343,0.0,0.6637603848440865,0.8595645862069069,0.9455555555555556,4.727777777777778,0.05444444444444444,0.0,1.0,0.9996727231932824,0.7657039763515432,0.0,180.0,180.0,360.0,358.0,1.0,0.0,6.0,0.0,645056.8000992789,0.08018598232208135,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,102.0,102.0,0.0,0.0,93600.0,0.0,0.0,0.0035587188612099642,0.99644128113879,0.0,0.0035587188612099642,281.0,280.0,280.0,0.0,0.0,423160.00000000006,0.0,0.0,0.0,1.0,0.0,0.0,69.0,69.0,69.0,0.0,0.0,116526.17871373326,45.0,2.9973749623348196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.044444444444444446,17100.0,0.0,1.488888888888889,70611.87330506684,0.0,1.3333333333333333,47170.0,54.0,3.982743086943207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8148148148148148,42300.0,0.0,19.203703703703702,147138.12669493316,0.0,13.907407407407407,25629.999999999993,41.0,3.2925029061210487,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.9882352941176471,0.0,1.5121951219512195,17912.81624899179,0.0,37.46341463414634,107531.20085962639,0.0,28.70731707317073,9548.602042344814,40.0,3.708588989069255,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,16287.183751008213,0.0,26.425,97878.79914037362,0.0,27.825,34177.57667138841,-0.4579737335834902,0.0,,,,,0.0,,,,,0.0,,,,,1.0,10.0,10.0,40.0,3.9955555555555557,719200.0,6.4023,8.392599999999996,6.4023,8.392599999999996,2.1507778000086546,-17.740630098861946,20.223074144114467,648383.454927865
SASP-NoCriticalCoverage,0,0,417000000,3.501844214559887,19.256124721603562,452.0,450.0,449.0,2.0,1.0,0.004424778761061947,0.0022123893805309734,0.0022222222222222222,0.00663716814159292,0.9933628318584071,0.0022123893805309734,0.015277777777777777,0.24444444444444444,0.080081039844152,7871175.996808816,0.999493300000001,0.0,0.6621628951925616,0.857939801640187,0.9455555555555556,4.727777777777778,0.05444444444444444,0.0,1.0,0.9996727231932824,0.7672670347003429,1.0,180.0,180.0,360.0,358.0,2.0,0.0,6.0,0.0,645633.9774210033,0.0802142022221807,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,102.0,102.0,0.0,0.0,93600.0,0.0,0.0,0.0035587188612099642,0.99644128113879,0.0,0.0035587188612099642,281.0,280.0,280.0,0.0,0.0,422003.26802137215,0.014492753623188406,0.014705882352941176,0.028985507246376812,0.9710144927536232,0.014492753623188406,0.014492753623188406,69.0,68.0,67.0,1.0,0.0,114728.6905994074,45.0,2.9973749623348196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.044444444444444446,17100.0,0.0,1.488888888888889,70611.87330506684,0.0,1.3333333333333333,47170.0,54.0,3.9993827170272405,0.0,0.0,0.004694835680751174,0.004694835680751174,0.004694835680751174,0.9953051643192489,0.0,0.6666666666666666,43200.0,0.0,17.666666666666668,150948.12669493316,0.03125,14.62962962962963,21818.540024537782,41.0,3.1306936308646316,0.023529411764705882,0.0,0.0,0.0,0.023529411764705882,0.9764705882352941,0.0,1.4634146341463414,16200.0,0.0,38.26829268292683,95709.94771738467,0.0,29.4390243902439,16448.491148065223,40.0,3.7781244932697984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.275,17100.0,0.0,30.375,104733.32030398754,0.0,26.55,29291.659426804395,-0.4433395872420259,0.0,,,,,0.0,,,,,0.0,,,,,1.0,10.0,10.0,40.0,3.966666666666667,714000.0,6.0919,7.344789999999997,6.077,7.3317799999999975,2.057807400007732,-17.59259238745752,20.028534127182557,645303.2547425058
SASP-GreedyAssignment,0,0,417000000,3.354239350518687,22.40765765765766,452.0,448.0,444.0,4.0,4.0,0.008849557522123894,0.008849557522123894,0.008928571428571428,0.017699115044247787,0.9823008849557522,0.008849557522123894,0.03263888888888889,0.4166666666666667,0.08413737935601277,7175919.760213169,0.9993439666666671,0.0,0.6567587092522862,0.8370297095359692,0.9733333333333334,4.866666666666666,0.02666666666666667,0.0,1.0,0.9996293480812305,0.7987940253756147,4.0,180.0,180.0,360.0,358.0,6.0,0.0,6.0,0.0,625341.0852489066,0.08209855635607291,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,102.0,102.0,0.0,0.0,93581.62346411614,0.0035587188612099642,0.0035842293906810036,0.010676156583629894,0.9893238434163701,0.0035587188612099642,0.0071174377224199285,281.0,279.0,278.0,1.0,0.0,406936.909181824,0.043478260869565216,0.04477611940298507,0.07246376811594203,0.927536231884058,0.043478260869565216,0.028985507246376812,69.0,67.0,64.0,3.0,0.0,103244.55044742364,45.0,2.957590097602541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17777777777777778,17100.0,0.0,1.7555555555555555,70525.61954976465,0.0,1.8,45465.93484234971,54.0,3.745980358662471,0.0,0.0,0.018779342723004695,0.018779342723004695,0.018779342723004695,0.9812206572769953,0.0,2.962962962962963,42300.0,0.007575757575757576,22.11111111111111,141804.85207236643,0.09375,15.574074074074074,18178.087295406982,41.0,2.999185720682321,0.047058823529411764,0.0,0.0,0.0,0.047058823529411764,0.9529411764705882,0.0,3.3658536585365852,17100.0,0.0,42.853658536585364,97102.04573476024,0.0,31.878048780487806,8764.568813214993,40.0,3.6355493696375207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,17081.623464116165,0.0,37.05,97504.39182493274,0.0,29.525,30835.959496451942,-0.3409943714821767,0.0,,,,,0.0,,,,,0.0,,,,,1.0,10.0,10.0,40.0,3.9055555555555554,703000.0,6.3754,7.387809999999999,6.3625,7.373599999999999,2.2844251000788063,-13.63472871225694,19.432223932692512,615707.1054453009
SASP-NoPredictedService,0,1,417000001,1.5490569356199908,26.1,544.0,449.0,220.0,95.0,229.0,0.17463235294117646,0.4209558823529412,0.5100222717149221,0.5955882352941176,0.40441176470588236,0.4209558823529412,0.22893518518518519,0.7111111111111111,0.059653526654676124,4674162.016031308,0.999562465543066,0.0,0.6987564059888448,0.6006776746491802,1.0,5.0,0.0,0.0,1.0,0.9999999999968934,-9.10320147423699e-13,229.0,180.0,180.0,360.0,452.0,42.0,155.0,14.0,3.0,290710.86828224256,0.05977457894986314,0.0,0.0,1.0,3.0,0.43130990415335463,0.47202797202797203,0.5175718849840255,0.48242811501597443,0.43130990415335463,0.08626198083067092,313.0,286.0,151.0,135.0,0.0,165875.9327184398,0.34591194968553457,0.4700854700854701,0.610062893081761,0.389937106918239,0.34591194968553457,0.2641509433962264,159.0,117.0,62.0,55.0,0.0,96438.2416804399,0.5416666666666666,0.8478260869565217,0.9027777777777778,0.09722222222222222,0.5416666666666666,0.3611111111111111,72.0,46.0,7.0,39.0,0.0,16516.074012718767,45.0,1.8011448643925467,0.0,0.09090909090909091,0.27184466019417475,0.27184466019417475,0.27184466019417475,0.7281553398058253,0.09090909090909091,7.466666666666667,42918.013568433904,0.26666666666666666,15.777777777777779,27152.052293877576,0.8333333333333334,14.533333333333333,10981.453035353104,54.0,1.8739853866241112,0.19433198380566802,0.3741496598639456,0.44129554655870445,0.44129554655870445,0.6356275303643725,0.3643724696356275,0.3741496598639456,25.01851851851852,80538.32329260609,0.4927536231884058,40.25925925925926,20331.8237984193,0.6451612903225806,35.2962962962963,325.0637866766668,41.0,1.0183249004714536,0.2972972972972973,0.71875,0.4864864864864865,0.4864864864864865,0.7837837837837838,0.21621621621621623,0.71875,20.536585365853657,17664.37287896825,0.13513513513513514,44.0,24086.94804036136,0.3,45.829268292682926,0.0,40.0,1.3708049429225542,0.1686746987951807,0.6170212765957447,0.4578313253012048,0.4578313253012048,0.6265060240963856,0.37349397590361444,0.6170212765957447,15.975,24755.22297843151,0.34782608695652173,29.9,24867.417547781675,0.07692307692307693,46.875,5209.557190688995,-0.05666041275797312,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,40.0,40.0,1.4072222222222222,253300.0,7.9421,9.955429999999998,7.9257,9.938829999999998,3.326490999897942,-1.852036718260653,18.70443027494018,280497.08145803283
SASP-NoVirtualQueue,0,1,417000001,3.643720576533494,15.654275092936803,544.0,539.0,538.0,5.0,1.0,0.009191176470588236,0.001838235294117647,0.0018552875695732839,0.011029411764705883,0.9889705882352942,0.001838235294117647,0.030324074074074073,0.49444444444444446,0.09888860154935568,6632409.534567863,0.9994704666666678,0.0,0.899576526855637,0.8477645629203059,0.9955555555555555,4.977777777777778,0.0044444444444444444,0.0,1.0,0.99999457976573,0.973368634065682,1.0,180.0,180.0,360.0,452.0,3.0,0.0,14.0,0.0,617607.7181765445,0.09197799289133579,0.0,0.0,1.0,3.0,0.003194888178913738,0.003194888178913738,0.003194888178913738,0.9968051118210862,0.003194888178913738,0.0,313.0,313.0,312.0,1.0,0.0,282600.0,0.0,0.0,0.0,1.0,0.0,0.0,159.0,159.0,159.0,0.0,0.0,256875.507608971,0.0,0.0,0.06944444444444445,0.9305555555555556,0.0,0.06944444444444445,72.0,67.0,67.0,0.0,0.0,116394.19616705808,45.0,3.6360228048592234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.044444444444444446,51300.0,0.0,1.488888888888889,57600.00000000001,0.0,8.444444444444445,54721.02621866507,54.0,4.073083023067456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.962962962962963,130500.0,0.0,14.055555555555555,71160.0,0.0,16.75925925925926,18286.483245642623,41.0,3.215444190358307,0.009009009009009009,0.015625,0.009009009009009009,0.009009009009009009,0.018018018018018018,0.9819819819819819,0.015625,2.8292682926829267,57414.544664148525,0.0,26.682926829268293,66687.29502346678,0.0,32.609756097560975,7731.372117075249,40.0,3.51172456267577,0.04819277108433735,0.0,0.0,0.0,0.04819277108433735,0.9518072289156626,0.0,0.45,43385.45533585147,0.0,13.375,61428.21258550416,0.0,33.1,35655.314585675136,-0.4453095684803001,0.0,,,,,0.0,,,,,0.0,,,,,1.0,21.0,21.0,40.0,3.9411111111111112,709400.0,5.4937,8.676659999999995,5.4937,8.676659999999995,2.14222979999613,-17.510168826313954,20.249565676144694,671558.8150444061
SASP-NoCriticalCoverage,0,1,417000001,3.6036595478642592,15.241187384044528,544.0,539.0,539.0,5.0,0.0,0.009191176470588236,0.0,0.0,0.009191176470588236,0.9908088235294118,0.0,0.022916666666666665,0.34444444444444444,0.09808131356686105,6613479.112648532,0.9994704666666678,0.0,0.9123077531420708,0.8538480844827211,0.9955555555555555,4.977777777777778,0.0044444444444444444,0.0,1.0,0.99999457976573,0.9848760714900875,0.0,180.0,180.0,360.0,452.0,2.0,0.0,14.0,0.0,623265.2367411971,0.09239307149678085,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,313.0,313.0,313.0,0.0,0.0,281700.0,0.0,0.0,0.0,1.0,0.0,0.0,159.0,159.0,159.0,0.0,0.0,242850.0149548146,0.0,0.0,0.06944444444444445,0.9305555555555556,0.0,0.06944444444444445,72.0,67.0,67.0,0.0,0.0,124108.70366075198,45.0,3.6360228048592234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.044444444444444446,51300.0,0.0,1.488888888888889,57600.00000000001,0.0,8.444444444444445,54721.02621866507,54.0,4.104565769037066,0.004048582995951417,0.0,0.0,0.0,0.004048582995951417,0.9959514170040485,0.0,1.1481481481481481,130500.0,0.0,11.518518518518519,75960.0,0.0,17.425925925925927,15186.551528001573,41.0,3.283116868209726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7804878048780488,58228.9582723019,0.0,24.70731707317073,67954.18716240364,0.0,32.58536585365854,8424.64616189321,40.0,3.2195837318075267,0.04819277108433735,0.0,0.0,0.0,0.04819277108433735,0.9518072289156626,0.0,2.65,41671.04172769811,0.0,18.525,41335.82779241089,0.0,31.175,45776.47975219209,-0.30469043151969943,0.0,,,,,0.0,,,,,0.0,,,,,1.0,21.0,21.0,40.0,3.946111111111111,710300.0,5.3695,7.48323,5.3553,7.46925,2.1285193000221625,-14.951454609575569,18.574718260337168,662055.2219457459
SASP-GreedyAssignment,0,1,417000001,3.4313291100636643,20.146067415730336,544.0,537.0,534.0,7.0,3.0,0.012867647058823529,0.0055147058823529415,0.00558659217877095,0.01838235294117647,0.9816176470588235,0.0055147058823529415,0.05023148148148148,0.5277777777777778,0.1006008196226082,6139505.047060833,0.9994438000000011,0.0,0.8740365911742963,0.8197504551175083,1.0,5.0,0.0,0.0,1.0,0.9999999999968934,0.9661415372846051,3.0,180.0,180.0,360.0,452.0,8.0,1.0,14.0,0.0,598414.2521955613,0.09427567459747306,0.0,0.0,1.0,3.0,0.006389776357827476,0.006389776357827476,0.006389776357827476,0.9936102236421726,0.006389776357827476,0.0,313.0,313.0,311.0,2.0,0.0,280419.47079868696,0.006289308176100629,0.006289308176100629,0.006289308176100629,0.9937106918238994,0.006289308176100629,0.0,159.0,159.0,158.0,1.0,0.0,239290.71344469464,0.0,0.0,0.09722222222222222,0.9027777777777778,0.0,0.09722222222222222,72.0,65.0,65.0,0.0,0.0,97929.05556807782,45.0,3.400820499388098,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37777777777777777,51300.0,0.0,1.8666666666666667,57575.898593636666,0.0,10.4,44161.02387882772,54.0,3.875205077483191,0.004048582995951417,0.0,0.0,0.0,0.004048582995951417,0.9959514170040485,0.0,5.2592592592592595,127800.00000000001,0.0,16.35185185185185,64404.10140636335,0.0,20.24074074074074,17056.97277772898,41.0,3.166207439120346,0.018018018018018018,0.03125,0.02702702702702703,0.02702702702702703,0.04504504504504504,0.954954954954955,0.03125,5.560975609756097,58169.069106940995,0.02702702702702703,31.73170731707317,64502.71850289111,0.0,35.46341463414634,7142.717394102072,40.0,3.1381684537742163,0.04819277108433735,0.0,0.0,0.0,0.04819277108433735,0.9518072289156626,0.0,5.825,43150.40169174604,0.0,23.425,52807.994941803496,0.0,35.45,29568.341517419096,-0.3225140712945592,0.0,,,,,0.0,,,,,0.0,,,,,1.0,17.0,17.0,40.0,3.8983333333333334,701700.0,6.3714,7.98247,6.3566,7.96608,2.3478685999289155,-13.057430363449946,19.58455587750248,629390.9271385645
SASP,0,1,417000001,3.5981801978484422,16.346938775510203,544.0,540.0,539.0,4.0,1.0,0.007352941176470588,0.001838235294117647,0.001851851851851852,0.009191176470588236,0.9908088235294118,0.001838235294117647,0.023148148148148147,0.40555555555555556,0.09835953845888104,6584744.558185146,0.9994704666666678,0.0,0.9044121013673831,0.8491203606150268,0.9955555555555555,4.977777777777778,0.0044444444444444444,0.0,1.0,0.99999457976573,0.9805051133281788,1.0,180.0,180.0,360.0,452.0,4.0,0.0,14.0,0.0,627360.331687671,0.09238555012009451,0.0,0.0,1.0,3.0,0.003194888178913738,0.003194888178913738,0.003194888178913738,0.9968051118210862,0.003194888178913738,0.0,313.0,313.0,312.0,1.0,0.0,282600.0,0.0,0.0,0.0,1.0,0.0,0.0,159.0,159.0,159.0,0.0,0.0,246188.32814574597,0.0,0.0,0.05555555555555555,0.9444444444444444,0.0,0.05555555555555555,72.0,68.0,68.0,0.0,0.0,118884.10746697357,45.0,3.6360228048592234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.044444444444444446,51300.0,0.0,1.488888888888889,57600.00000000001,0.0,8.444444444444445,54721.02621866507,54.0,4.073083023067456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.962962962962963,130500.0,0.0,14.055555555555555,71160.0,0.0,16.75925925925926,18286.483245642623,41.0,3.198104141561937,0.009009009009009009,0.015625,0.009009009009009009,0.009009009009009009,0.018018018018018018,0.9819819819819819,0.015625,2.8048780487804876,57599.99999999999,0.0,27.048780487804876,64880.259618516815,0.0,32.58536585365854,8642.010185522528,40.0,3.3245664086093103,0.03614457831325301,0.0,0.0,0.0,0.03614457831325301,0.963855421686747,0.0,2.45,43200.0,0.0,20.775,52548.06852722908,0.0,32.25,37234.587817143314,-0.47476547842401495,0.0,,,,,0.0,,,,,0.0,,,,,1.0,21.0,21.0,40.0,3.9555555555555557,712000.0,5.4669,7.375989999999995,5.453,7.360579999999995,2.0948545000283048,-17.885678144962604,20.59236888445675,663698.0032306064
