method,metric,mean,ci95_low,ci95_high,n_blocks
MaxWeight,total_packet_failure_probability,0.079512185119447,0.0769184297855289,0.08210594045336508,5
MaxWeight,deadline_expiration_class1,0.03024113736924654,0.024321879127139266,0.03616039561135381,5
MaxWeight,deadline_expiration_class2,0.002477468784010366,0.0008366809805220872,0.004118256587498645,5
MaxWeight,controller_median_ms,0.9346266666666667,0.9059596504635066,0.9632936828698269,5
MaxWeight,controller_p95_ms,1.296735166666666,1.1444651123445881,1.4490052209887438,5
MaxWeight,decision_median_ms,0.9346266666666667,0.9059596504635066,0.9632936828698269,5
MaxWeight,decision_p95_ms,1.296735166666666,1.1444651123445881,1.4490052209887438,5
WeightedMaxWeight,deadline_expiration_class0,0.05008594079991606,0.04636001184275948,0.05381186975707264,5
WeightedMaxWeight,queue_overflow_packet_probability,0.021504100649709403,0.018268181814274802,0.024740019485144003,5
WeightedMaxWeight,cohort_goodput_mbps,2.6601203703703704,2.6229536351633946,2.697287105577346,5
WeightedMaxWeight,energy_j,0.06281072660245433,0.06183607834917607,0.0637853748557326,5
WeightedMaxWeight,throughput_mbps,2.6471908415172103,2.617780235551951,2.6766014474824695,5
WeightedMaxWeight,total_packet_failure_probability,0.05562088735243189,0.05356279317112038,0.0576789815337434,5
WeightedMaxWeight,deadline_expiration_class1,0.02598593294884638,0.02129338653434343,0.030678479363349328,5
WeightedMaxWeight,deadline_expiration_class2,0.0022340725347373214,0.00022126559193837853,0.004246879477536264,5
WeightedMaxWeight,controller_median_ms,0.8735575000000001,0.851027255095211,0.8960877449047892,5
WeightedMaxWeight,controller_p95_ms,1.3083769999999997,1.209902362043145,1.4068516379568543,5
WeightedMaxWeight,decision_median_ms,0.8735575000000001,0.851027255095211,0.8960877449047892,5
WeightedMaxWeight,decision_p95_ms,1.3083769999999997,1.209902362043145,1.4068516379568543,5
EDF,deadline_expiration_class0,0.0,0.0,0.0,5
EDF,queue_overflow_packet_probability,0.015118575691597327,0.011617098762546572,0.01862005262064808,5
EDF,cohort_goodput_mbps,2.7426759259259255,2.7086589346569276,2.7766929171949233,5
EDF,energy_j,0.06309993233100393,0.062257579576798706,0.06394228508520915,5
EDF,throughput_mbps,2.6198213823250915,2.586081039649105,2.653561725001078,5
EDF,total_packet_failure_probability,0.015118575691597327,0.011617098762546572,0.01862005262064808,5
EDF,deadline_expiration_class1,0.0,0.0,0.0,5
EDF,deadline_expiration_class2,0.0,0.0,0.0,5
EDF,controller_median_ms,0.6804074999999999,0.6662875174888799,0.69452748251112,5
EDF,controller_p95_ms,1.1427749999999994,1.0890773938114413,1.1964726061885576,5
EDF,decision_median_ms,0.6804074999999999,0.6662875174888799,0.69452748251112,5
EDF,decision_p95_ms,1.1427749999999994,1.0890773938114413,1.1964726061885576,5
LyapunovDPP-Energy,deadline_expiration_class0,0.09383135615384318,0.08756852633590309,0.10009418597178327,5
LyapunovDPP-Energy,queue_overflow_packet_probability,0.029318072667107564,0.02402201816506309,0.03461412716915204,5
LyapunovDPP-Energy,cohort_goodput_mbps,2.5964583333333335,2.55404393263061,2.638872734036057,5
LyapunovDPP-Energy,energy_j,0.05885768961938054,0.0583226460051257,0.05939273323363538,5
LyapunovDPP-Energy,throughput_mbps,2.6216484896468266,2.590565641571533,2.65273133772212,5
LyapunovDPP-Energy,total_packet_failure_probability,0.08679788849770374,0.08445935604340898,0.0891364209519985,5
LyapunovDPP-Energy,deadline_expiration_class1,0.03234005252022104,0.026771131893849005,0.03790897314659308,5
LyapunovDPP-Energy,deadline_expiration_class2,0.0041175565461861454,0.0008068520644827367,0.007428261027889554,5
LyapunovDPP-Energy,controller_median_ms,0.982325,0.9326832346759982,1.0319667653240019,5
LyapunovDPP-Energy,controller_p95_ms,1.5609647499999992,1.455559535348614,1.6663699646513845,5
LyapunovDPP-Energy,decision_median_ms,0.982325,0.9326832346759982,1.0319667653240019,5
LyapunovDPP-Energy,decision_p95_ms,1.5609647499999992,1.455559535348614,1.6663699646513845,5
