suite,method,metric,mean,ci95_low,ci95_high,n_blocks,n_evaluable_scenarios
scale12,WeightedMaxWeight,queue_overflow_packet_probability,0.031149406208726527,0.028886444669063815,0.03341236774838924,5,120
scale12,WeightedMaxWeight,deadline_expiration_class0,0.05761412910915176,0.05446162082539331,0.0607666373929102,5,113
scale12,WeightedMaxWeight,deadline_expiration_class1,0.03558092836819577,0.029771994849560845,0.04138986188683069,5,119
scale12,WeightedMaxWeight,deadline_expiration_class2,0.0069854746449353345,0.0031035058769828556,0.010867443412887813,5,120
scale12,WeightedMaxWeight,energy_j,0.04738271839315026,0.04616252951092892,0.0486029072753716,5,120
scale12,WeightedMaxWeight,total_packet_failure_probability,0.07418522245775126,0.06784124980711258,0.08052919510838995,5,120
scale12,WeightedMaxWeight,throughput_mbps,1.9463592026963064,1.9276256934702938,1.965092711922319,5,120
scale12,WeightedMaxWeight,controller_median_ms,0.5543516666666667,0.526757394198472,0.5819459391348614,5,120
scale12,WeightedMaxWeight,controller_p95_ms,0.889148583333333,0.7441560839675051,1.034141082699161,5,120
scale12,EDF,cohort_goodput_mbps,2.0495416666666664,2.024110895092446,2.074972438240887,5,120
scale12,EDF,queue_overflow_packet_probability,0.020863357654857615,0.017805186742042636,0.023921528567672594,5,120
scale12,EDF,deadline_expiration_class0,0.0004434589800443459,-0.000787780534455784,0.0016746984945444758,5,113
scale12,EDF,deadline_expiration_class1,0.0,0.0,0.0,5,119
scale12,EDF,deadline_expiration_class2,0.00015723270440251572,-0.0002793152681128606,0.000593780676917892,5,120
scale12,EDF,energy_j,0.04763489110541117,0.04634010656452382,0.04892967564629852,5,120
scale12,EDF,total_packet_failure_probability,0.02127643158617292,0.017563945196488243,0.0249889179758576,5,120
scale12,EDF,throughput_mbps,1.9215952646165437,1.9037166233846796,1.9394739058484078,5,120
scale12,EDF,controller_median_ms,0.4329558333333333,0.41790848886225235,0.4480031778044143,5,120
scale12,EDF,controller_p95_ms,0.7479662499999995,0.7335844313328346,0.7623480686671644,5,120
scale12,LyapunovDPP-Energy,cohort_goodput_mbps,1.9133287037037037,1.8933340368309968,1.9333233705764106,5,120
scale12,LyapunovDPP-Energy,queue_overflow_packet_probability,0.03729571103539728,0.03557284923144543,0.039018572839349126,5,120
scale12,LyapunovDPP-Energy,deadline_expiration_class0,0.10458885281513389,0.09282822107739054,0.11634948455287723,5,113
scale12,LyapunovDPP-Energy,deadline_expiration_class1,0.04509356759711832,0.03729578115292305,0.05289135404131359,5,119
scale12,LyapunovDPP-Energy,deadline_expiration_class2,0.00621139614137804,0.0034644149193256064,0.008958377363430473,5,120
scale12,LyapunovDPP-Energy,energy_j,0.04523708377274938,0.04434230797577142,0.046131859569727346,5,120
scale12,LyapunovDPP-Energy,total_packet_failure_probability,0.1072068069811766,0.10107226344070229,0.11334135052165091,5,120
scale12,LyapunovDPP-Energy,throughput_mbps,1.919212510909564,1.9026163545146284,1.9358086673044994,5,120
scale12,LyapunovDPP-Energy,controller_median_ms,0.5811733333333333,0.5522717564440607,0.610074910222606,5,120
scale12,LyapunovDPP-Energy,controller_p95_ms,0.8400581666666664,0.7605000983581576,0.9196162349751753,5,120
scale16,SASP,cohort_goodput_mbps,2.7967037037037032,2.7532061387414766,2.84020126866593,5,120
scale16,SASP,queue_overflow_packet_probability,0.004318747794321489,0.0030709155071333653,0.005566580081509613,5,120
scale16,SASP,deadline_expiration_class0,0.0006800454740082667,0.0002998428264634638,0.0010602481215530694,5,119
scale16,SASP,deadline_expiration_class1,0.0002984383438751438,-0.0002278816582213163,0.0008247583459716039,5,120
scale16,SASP,deadline_expiration_class2,0.00023809523809523807,-0.00042296312028518876,0.000899153596475665,5,120
scale16,SASP,energy_j,0.07075178734850346,0.06906437935477892,0.072439195342228,5,120
scale16,SASP,total_packet_failure_probability,0.004830855035518197,0.0033703681898439755,0.006291341881192418,5,120
scale16,SASP,throughput_mbps,2.6895975054227454,2.660736246061888,2.7184587647836027,5,120
scale16,SASP,controller_median_ms,2.626866666666667,2.517727158930922,2.736006174402412,5,120
scale16,SASP,controller_p95_ms,4.337981833333332,3.9886736775832654,4.687289989083399,5,120
scale16,MaxRateMatching,cohort_goodput_mbps,2.6329907407407407,2.595301229077598,2.6706802524038835,5,120
scale16,MaxRateMatching,queue_overflow_packet_probability,0.03182398061886099,0.027220322278703316,0.03642763895901867,5,120
scale16,MaxRateMatching,deadline_expiration_class0,0.03576904792128664,0.02894347574463235,0.04259462009794094,5,119
scale16,MaxRateMatching,deadline_expiration_class1,0.02821527508142242,0.02329937307397919,0.03313117708886565,5,120
scale16,MaxRateMatching,deadline_expiration_class2,0.003828056328012517,-1.0237093130907246e-05,0.0076663497491559415,5,120
scale16,MaxRateMatching,energy_j,0.06248055075367468,0.06152837283589889,0.06343272867145047,5,120
scale16,MaxRateMatching,total_packet_failure_probability,0.05955745119626167,0.05345143809741795,0.06566346429510539,5,120
scale16,MaxRateMatching,throughput_mbps,2.64281852590298,2.613525448406273,2.672111603399687,5,120
scale16,MaxRateMatching,controller_median_ms,0.6740449999999999,0.6600602398601525,0.6880297601398473,5,120
scale16,MaxRateMatching,controller_p95_ms,1.0256421666666662,0.9627949493817934,1.088489383951539,5,120
scale16,MaxWeight,cohort_goodput_mbps,2.6163935185185183,2.5778566055573533,2.6549304314796833,5,120
scale16,MaxWeight,queue_overflow_packet_probability,0.024706656483545007,0.019450787671145428,0.029962525295944585,5,120
scale16,MaxWeight,deadline_expiration_class0,0.08851875515798453,0.08025132947657773,0.09678618083939133,5,119
scale16,MaxWeight,deadline_expiration_class1,0.03024113736924654,0.024321879127139266,0.03616039561135381,5,120
scale16,MaxWeight,deadline_expiration_class2,0.002477468784010366,0.0008366809805220872,0.004118256587498645,5,120
scale16,MaxWeight,energy_j,0.062322809122199764,0.061448700892662314,0.06319691735173721,5,120
scale16,MaxWeight,total_packet_failure_probability,0.079512185119447,0.0769184297855289,0.08210594045336508,5,120
scale16,MaxWeight,throughput_mbps,2.6348695392771964,2.6050212224885354,2.6647178560658573,5,120
scale16,MaxWeight,controller_median_ms,0.9346266666666667,0.9059596504635066,0.9632936828698269,5,120
scale16,MaxWeight,controller_p95_ms,1.296735166666666,1.1444651123445881,1.4490052209887438,5,120
scale16,WeightedMaxWeight,cohort_goodput_mbps,2.6601203703703704,2.6229536351633946,2.697287105577346,5,120
scale16,WeightedMaxWeight,queue_overflow_packet_probability,0.021504100649709403,0.018268181814274802,0.024740019485144003,5,120
scale16,WeightedMaxWeight,deadline_expiration_class0,0.05008594079991606,0.04636001184275948,0.05381186975707264,5,119
scale16,WeightedMaxWeight,deadline_expiration_class1,0.02598593294884638,0.02129338653434343,0.030678479363349328,5,120
scale16,WeightedMaxWeight,deadline_expiration_class2,0.0022340725347373214,0.00022126559193837853,0.004246879477536264,5,120
scale16,WeightedMaxWeight,energy_j,0.06281072660245433,0.06183607834917607,0.0637853748557326,5,120
scale16,WeightedMaxWeight,total_packet_failure_probability,0.05562088735243189,0.05356279317112038,0.0576789815337434,5,120
scale16,WeightedMaxWeight,throughput_mbps,2.6471908415172103,2.617780235551951,2.6766014474824695,5,120
scale16,WeightedMaxWeight,controller_median_ms,0.8735575000000001,0.851027255095211,0.8960877449047892,5,120
scale16,WeightedMaxWeight,controller_p95_ms,1.3083769999999997,1.209902362043145,1.4068516379568543,5,120
scale16,EDF,cohort_goodput_mbps,2.7426759259259255,2.7086589346569276,2.7766929171949233,5,120
scale16,EDF,queue_overflow_packet_probability,0.015118575691597327,0.011617098762546572,0.01862005262064808,5,120
scale16,EDF,deadline_expiration_class0,0.0,0.0,0.0,5,119
scale16,EDF,deadline_expiration_class1,0.0,0.0,0.0,5,120
scale16,EDF,deadline_expiration_class2,0.0,0.0,0.0,5,120
scale16,EDF,energy_j,0.06309993233100393,0.062257579576798706,0.06394228508520915,5,120
scale16,EDF,total_packet_failure_probability,0.015118575691597327,0.011617098762546572,0.01862005262064808,5,120
scale16,EDF,throughput_mbps,2.6198213823250915,2.586081039649105,2.653561725001078,5,120
scale16,EDF,controller_median_ms,0.6804074999999999,0.6662875174888799,0.69452748251112,5,120
scale16,EDF,controller_p95_ms,1.1427749999999994,1.0890773938114413,1.1964726061885576,5,120
scale16,LyapunovDPP-Energy,cohort_goodput_mbps,2.5964583333333335,2.55404393263061,2.638872734036057,5,120
scale16,LyapunovDPP-Energy,queue_overflow_packet_probability,0.029318072667107564,0.02402201816506309,0.03461412716915204,5,120
scale16,LyapunovDPP-Energy,deadline_expiration_class0,0.09383135615384318,0.08756852633590309,0.10009418597178327,5,119
scale16,LyapunovDPP-Energy,deadline_expiration_class1,0.03234005252022104,0.026771131893849005,0.03790897314659308,5,120
scale16,LyapunovDPP-Energy,deadline_expiration_class2,0.0041175565461861454,0.0008068520644827367,0.007428261027889554,5,120
scale16,LyapunovDPP-Energy,energy_j,0.05885768961938054,0.0583226460051257,0.05939273323363538,5,120
scale16,LyapunovDPP-Energy,total_packet_failure_probability,0.08679788849770374,0.08445935604340898,0.0891364209519985,5,120
scale16,LyapunovDPP-Energy,throughput_mbps,2.6216484896468266,2.590565641571533,2.65273133772212,5,120
scale16,LyapunovDPP-Energy,controller_median_ms,0.982325,0.9326832346759982,1.0319667653240019,5,120
scale16,LyapunovDPP-Energy,controller_p95_ms,1.5609647499999992,1.455559535348614,1.6663699646513845,5,120
scale24,SASP,cohort_goodput_mbps,4.149634259259259,4.068861472140434,4.230407046378084,5,120
scale24,SASP,queue_overflow_packet_probability,0.015151726232055695,0.011068117135844477,0.019235335328266913,5,120
scale24,SASP,deadline_expiration_class0,0.0025111137267509213,0.0009743074492613336,0.004047920004240509,5,120
scale24,SASP,deadline_expiration_class1,0.0030845314303788738,0.0014421463768694923,0.004726916483888255,5,120
scale24,SASP,deadline_expiration_class2,0.0029983758821881187,0.0003463361904345601,0.005650415573941678,5,120
scale24,SASP,energy_j,0.0963039184313738,0.09406682142753442,0.09854101543521318,5,120
scale24,SASP,total_packet_failure_probability,0.017958621338362603,0.01245820003855953,0.023459042638165676,5,120
scale24,SASP,throughput_mbps,3.7034783361580863,3.644344111788872,3.7626125605273004,5,120
scale24,SASP,controller_median_ms,6.307919166666666,5.796420236926023,6.8194180964073094,5,120
scale24,SASP,controller_p95_ms,11.67435733333333,10.154795641845794,13.193919024820865,5,120
scale24,MaxRateMatching,cohort_goodput_mbps,3.6929351851851857,3.6458941572043853,3.739976213165986,5,120
scale24,MaxRateMatching,queue_overflow_packet_probability,0.0619306061114645,0.05660354658215886,0.06725766564077015,5,120
scale24,MaxRateMatching,deadline_expiration_class0,0.05247154614838432,0.048210568084384745,0.056732524212383895,5,120
scale24,MaxRateMatching,deadline_expiration_class1,0.0716965408598492,0.05996884948007751,0.08342423223962088,5,120
scale24,MaxRateMatching,deadline_expiration_class2,0.020916139128649234,0.015584210360775546,0.026248067896522922,5,120
scale24,MaxRateMatching,energy_j,0.08401845753375634,0.08280905976402704,0.08522785530348563,5,120
scale24,MaxRateMatching,total_packet_failure_probability,0.11603820127885656,0.10430493012261559,0.1277714724350975,5,120
scale24,MaxRateMatching,throughput_mbps,3.663672617590315,3.5913930186248106,3.735952216555819,5,120
scale24,MaxRateMatching,controller_median_ms,1.4127450000000001,1.3491367710038418,1.4763532289961585,5,120
scale24,MaxRateMatching,controller_p95_ms,2.1243574999999995,2.0373575688405854,2.2113574311594135,5,120
scale24,MaxWeight,cohort_goodput_mbps,3.68325462962963,3.6354541771039393,3.731055082155321,5,120
scale24,MaxWeight,queue_overflow_packet_probability,0.04576766912591103,0.04006791501889685,0.051467423232925205,5,120
scale24,MaxWeight,deadline_expiration_class0,0.1404100777677244,0.12632033975487456,0.15449981578057426,5,120
scale24,MaxWeight,deadline_expiration_class1,0.0682759171860032,0.06308573459384886,0.07346609977815755,5,120
scale24,MaxWeight,deadline_expiration_class2,0.0201472976349638,0.01381452545577874,0.026480069814148854,5,120
scale24,MaxWeight,energy_j,0.08300368642794462,0.08213829418440534,0.0838690786714839,5,120
scale24,MaxWeight,total_packet_failure_probability,0.14481510627712116,0.1283703475817957,0.16125986497244663,5,120
scale24,MaxWeight,throughput_mbps,3.631859031882604,3.579833019167727,3.6838850445974813,5,120
scale24,MaxWeight,controller_median_ms,1.9118091666666668,1.8621260486703137,1.9614922846630198,5,120
scale24,MaxWeight,controller_p95_ms,2.5084459166666657,2.326821510624082,2.6900703227092495,5,120
scale24,WeightedMaxWeight,cohort_goodput_mbps,3.7525925925925927,3.710725631484763,3.794459553700422,5,120
scale24,WeightedMaxWeight,queue_overflow_packet_probability,0.04284381764803531,0.037356158511513284,0.04833147678455734,5,120
scale24,WeightedMaxWeight,deadline_expiration_class0,0.07618500739416727,0.06753589148264254,0.084834123305692,5,120
scale24,WeightedMaxWeight,deadline_expiration_class1,0.06409387396818007,0.05561600240516342,0.07257174553119672,5,120
scale24,WeightedMaxWeight,deadline_expiration_class2,0.029736662350368488,0.02257715011262039,0.03689617458811659,5,120
scale24,WeightedMaxWeight,energy_j,0.08425091014894659,0.0830313962848027,0.08547042401309048,5,120
scale24,WeightedMaxWeight,total_packet_failure_probability,0.10922423367549867,0.09513970214997024,0.12330876520102711,5,120
scale24,WeightedMaxWeight,throughput_mbps,3.6690834955220737,3.606643023001578,3.7315239680425694,5,120
scale24,WeightedMaxWeight,controller_median_ms,1.8063624999999999,1.735919202217482,1.8768057977825177,5,120
scale24,WeightedMaxWeight,controller_p95_ms,2.6054459166666657,2.403398004006263,2.8074938293270684,5,120
scale24,EDF,cohort_goodput_mbps,4.00012037037037,3.9215393047117373,4.078701436029003,5,120
scale24,EDF,queue_overflow_packet_probability,0.03761276919304439,0.03243955263812186,0.04278598574796692,5,120
scale24,EDF,deadline_expiration_class0,4.6992481203007515e-05,-8.347956321418202e-05,0.00017746452562019706,5,120
scale24,EDF,deadline_expiration_class1,0.00024084778420038533,-0.00042785286734050887,0.0009095484357412795,5,120
scale24,EDF,deadline_expiration_class2,0.0,0.0,0.0,5,120
scale24,EDF,energy_j,0.08487959191451402,0.08379174340710967,0.08596744042191838,5,120
scale24,EDF,total_packet_failure_probability,0.037699349279624476,0.03253852803353763,0.042860170525711325,5,120
scale24,EDF,throughput_mbps,3.610496467620515,3.5494728635838597,3.6715200716571705,5,120
scale24,EDF,controller_median_ms,1.3632816666666667,1.280374899944996,1.4461884333883375,5,120
scale24,EDF,controller_p95_ms,2.030854166666666,1.9037804197493733,2.1579279135839586,5,120
scale24,LyapunovDPP-Energy,cohort_goodput_mbps,3.652111111111111,3.6075192721287825,3.6967029500934396,5,120
scale24,LyapunovDPP-Energy,queue_overflow_packet_probability,0.04917264780132874,0.04205645196332369,0.056288843639333785,5,120
scale24,LyapunovDPP-Energy,deadline_expiration_class0,0.14496955277335205,0.1291377952385376,0.1608013103081665,5,120
scale24,LyapunovDPP-Energy,deadline_expiration_class1,0.06929325984354792,0.06264186819056672,0.07594465149652913,5,120
scale24,LyapunovDPP-Energy,deadline_expiration_class2,0.02442072384138628,0.012703707682033962,0.03613774000073859,5,120
scale24,LyapunovDPP-Energy,energy_j,0.07640484958565658,0.07590791150245774,0.07690178766885541,5,120
scale24,LyapunovDPP-Energy,total_packet_failure_probability,0.15179156951492384,0.13177866895822565,0.17180447007162203,5,120
scale24,LyapunovDPP-Energy,throughput_mbps,3.6235375859238452,3.566509748461472,3.6805654233862186,5,120
scale24,LyapunovDPP-Energy,controller_median_ms,1.9082441666666667,1.832726350932932,1.9837619824004016,5,120
scale24,LyapunovDPP-Energy,controller_p95_ms,2.4769984999999997,2.37167164950276,2.582325350497239,5,120
scale32,SASP,cohort_goodput_mbps,5.405722222222222,5.358752491259476,5.452691953184968,5,120
scale32,SASP,queue_overflow_packet_probability,0.02641206396238483,0.021849612772052236,0.030974515152717427,5,120
scale32,SASP,deadline_expiration_class0,0.005493525229119226,0.004374356621424297,0.0066126938368141555,5,120
scale32,SASP,deadline_expiration_class1,0.00951175866574841,0.006126019210930362,0.012897498120566458,5,120
scale32,SASP,deadline_expiration_class2,0.02736454020599055,0.02060999597917746,0.03411908443280364,5,120
scale32,SASP,energy_j,0.12183291861450123,0.120582130138057,0.12308370709094545,5,120
scale32,SASP,total_packet_failure_probability,0.03546450235328573,0.029073702645110066,0.041855302061461395,5,120
scale32,SASP,throughput_mbps,4.675812628565931,4.66429248365443,4.687332773477433,5,120
scale32,SASP,controller_median_ms,10.9518325,10.737695287548629,11.165969712451371,5,120
scale32,SASP,controller_p95_ms,14.064556499999995,13.374276228954072,14.754836771045918,5,120
scale32,MaxRateMatching,cohort_goodput_mbps,4.621986111111111,4.5815918734545935,4.662380348767629,5,120
scale32,MaxRateMatching,queue_overflow_packet_probability,0.07966675131549386,0.07550059179976559,0.08383291083122213,5,120
scale32,MaxRateMatching,deadline_expiration_class0,0.058226139576382986,0.056282647564885616,0.06016963158788036,5,120
scale32,MaxRateMatching,deadline_expiration_class1,0.10980018657339333,0.1025167419039265,0.11708363124286016,5,120
scale32,MaxRateMatching,deadline_expiration_class2,0.08150349956664496,0.07014138570642536,0.09286561342686456,5,120
scale32,MaxRateMatching,energy_j,0.10548216726370266,0.10472725249544093,0.10623708203196439,5,120
scale32,MaxRateMatching,total_packet_failure_probability,0.15822626555805872,0.1511272758494201,0.16532525526669734,5,120
scale32,MaxRateMatching,throughput_mbps,4.666944193906051,4.650692901382532,4.68319548642957,5,120
scale32,MaxRateMatching,controller_median_ms,2.3065083333333334,2.285612814317016,2.3274038523496507,5,120
scale32,MaxRateMatching,controller_p95_ms,3.2340347499999984,3.0186006993118863,3.4494688006881105,5,120
scale32,MaxWeight,cohort_goodput_mbps,4.654842592592592,4.623746520693938,4.685938664491246,5,120
scale32,MaxWeight,queue_overflow_packet_probability,0.05984352323610616,0.05536537740228923,0.0643216690699231,5,120
scale32,MaxWeight,deadline_expiration_class0,0.18036853320965068,0.1733122794940253,0.18742478692527606,5,120
scale32,MaxWeight,deadline_expiration_class1,0.0849204213228958,0.07992368514005582,0.08991715750573578,5,120
scale32,MaxWeight,deadline_expiration_class2,0.059841034987201724,0.049833048804889014,0.06984902116951444,5,120
scale32,MaxWeight,energy_j,0.10271471563302899,0.10221393232416574,0.10321549894189223,5,120
scale32,MaxWeight,total_packet_failure_probability,0.19195153122720293,0.18245353331585049,0.20144952913855538,5,120
scale32,MaxWeight,throughput_mbps,4.584081170427149,4.568265121837321,4.599897219016977,5,120
scale32,MaxWeight,controller_median_ms,3.1767466666666664,3.1551970509869114,3.1982962823464214,5,120
scale32,MaxWeight,controller_p95_ms,3.944335166666666,3.8338737250132553,4.054796608320077,5,120
scale32,WeightedMaxWeight,cohort_goodput_mbps,4.748305555555556,4.7167214927881576,4.779889618322954,5,120
scale32,WeightedMaxWeight,queue_overflow_packet_probability,0.055626387788886886,0.04956664851993089,0.061686127057842884,5,120
scale32,WeightedMaxWeight,deadline_expiration_class0,0.09533690561161975,0.09299778406101628,0.09767602716222323,5,120
scale32,WeightedMaxWeight,deadline_expiration_class1,0.087879961172404,0.08277758733712169,0.09298233500768631,5,120
scale32,WeightedMaxWeight,deadline_expiration_class2,0.08616017525717036,0.07060038771783217,0.10171996279650855,5,120
scale32,WeightedMaxWeight,energy_j,0.10541933043783407,0.10464590841801492,0.10619275245765321,5,120
scale32,WeightedMaxWeight,total_packet_failure_probability,0.14726299764497924,0.1402432032611404,0.1542827920288181,5,120
scale32,WeightedMaxWeight,throughput_mbps,4.661660997910049,4.646726591252955,4.676595404567143,5,120
scale32,WeightedMaxWeight,controller_median_ms,3.0294616666666667,2.9988055398775484,3.060117793455785,5,120
scale32,WeightedMaxWeight,controller_p95_ms,3.9174794166666658,3.768646329134228,4.066312504199104,5,120
scale32,EDF,cohort_goodput_mbps,5.232416666666667,5.194822463027437,5.270010870305898,5,120
scale32,EDF,queue_overflow_packet_probability,0.05213649943679162,0.04678565523122777,0.05748734364235547,5,120
scale32,EDF,deadline_expiration_class0,0.00043370956416883286,-0.00040776276713911036,0.001275181895476776,5,120
scale32,EDF,deadline_expiration_class1,0.001277553003130688,-0.0008426307587877794,0.0033977367650491553,5,120
scale32,EDF,deadline_expiration_class2,0.0008521102863769229,-0.0011549472979604238,0.00285916787071427,5,120
scale32,EDF,energy_j,0.10629838587587433,0.10526043242533357,0.10733633932641508,5,120
scale32,EDF,total_packet_failure_probability,0.05283363207936318,0.04710348275226494,0.05856378140646142,5,120
scale32,EDF,throughput_mbps,4.55091943082445,4.546934925693498,4.554903935955402,5,120
scale32,EDF,controller_median_ms,2.3593625000000005,2.337844558156231,2.38088044184377,5,120
scale32,EDF,controller_p95_ms,3.3841516666666656,3.132693918525782,3.6356094148075493,5,120
scale32,LyapunovDPP-Energy,cohort_goodput_mbps,4.607231481481481,4.58537223635999,4.629090726602972,5,120
scale32,LyapunovDPP-Energy,queue_overflow_packet_probability,0.06150239911154222,0.05654364850014139,0.06646114972294305,5,120
scale32,LyapunovDPP-Energy,deadline_expiration_class0,0.19159883937349817,0.18156061067294582,0.20163706807405052,5,120
scale32,LyapunovDPP-Energy,deadline_expiration_class1,0.09318256995235195,0.08984681937234902,0.09651832053235489,5,120
scale32,LyapunovDPP-Energy,deadline_expiration_class2,0.05994800320682403,0.053562152757195336,0.06633385365645272,5,120
scale32,LyapunovDPP-Energy,energy_j,0.09282684675801113,0.0924705399021845,0.09318315361383776,5,120
scale32,LyapunovDPP-Energy,total_packet_failure_probability,0.201713020104003,0.1895161938596112,0.2139098463483948,5,120
scale32,LyapunovDPP-Energy,throughput_mbps,4.570601707503883,4.5506746541039895,4.590528760903776,5,120
scale32,LyapunovDPP-Energy,controller_median_ms,3.1885083333333335,3.169343456820918,3.207673209845749,5,120
scale32,LyapunovDPP-Energy,controller_p95_ms,4.1107093333333315,3.864712205490446,4.356706461176217,5,120
