method,metric,mean,ci95_low,ci95_high,n_blocks
MaxWeight,decision_p95_ms,2.5933759166666652,2.245370828386042,2.9413810049472886,10
WeightedMaxWeight,deadline_expiration_class0,0.0011349802983517028,0.0009142871837804443,0.0013556734129229614,10
WeightedMaxWeight,queue_overflow_packet_probability,0.0002358262908569918,0.00011080549120834484,0.00036084709050563876,10
WeightedMaxWeight,cohort_goodput_mbps,3.2272600308641977,3.2123041040226017,3.2422159577057936,10
WeightedMaxWeight,energy_j,0.07050912673548697,0.07020515925264348,0.07081309421833046,10
WeightedMaxWeight,throughput_mbps,3.3134842563797706,3.2990488690607607,3.3279196436987806,10
WeightedMaxWeight,total_packet_failure_probability,0.0007661670746923071,0.0006041697759235275,0.0009281643734610868,10
WeightedMaxWeight,deadline_expiration_class1,0.00013387791188053004,2.2803995758138818e-05,0.00024495182800292125,10
WeightedMaxWeight,deadline_expiration_class2,0.0,0.0,0.0,10
WeightedMaxWeight,controller_median_ms,0.9537231944444444,0.9102820259075989,0.99716436298129,10
WeightedMaxWeight,controller_p95_ms,2.25662436111111,1.8843457556526542,2.628902966569566,10
WeightedMaxWeight,decision_median_ms,0.9537231944444444,0.9102820259075989,0.99716436298129,10
WeightedMaxWeight,decision_p95_ms,2.25662436111111,1.8843457556526542,2.628902966569566,10
EDF,deadline_expiration_class0,0.0,0.0,0.0,10
EDF,queue_overflow_packet_probability,5.7272467051386325e-05,1.5809190263412715e-05,9.873574383935993e-05,10
EDF,cohort_goodput_mbps,3.229138117283951,3.214211187542226,3.2440650470256758,10
EDF,energy_j,0.07065751642608077,0.0703788828792226,0.07093614997293894,10
EDF,throughput_mbps,3.30725340830653,3.2935592351859673,3.320947581427093,10
EDF,total_packet_failure_probability,5.7272467051386325e-05,1.5809190263412715e-05,9.873574383935993e-05,10
EDF,deadline_expiration_class1,0.0,0.0,0.0,10
EDF,deadline_expiration_class2,0.0,0.0,0.0,10
EDF,controller_median_ms,0.8895813888888888,0.8504087947623268,0.9287539830154509,10
EDF,controller_p95_ms,1.96132748611111,1.6194918301767243,2.303163142045496,10
EDF,decision_median_ms,0.8895813888888888,0.8504087947623268,0.9287539830154509,10
EDF,decision_p95_ms,1.96132748611111,1.6194918301767243,2.303163142045496,10
LyapunovDPP-Energy,deadline_expiration_class0,0.009728704524227786,0.0088673447361289,0.010590064312326671,10
LyapunovDPP-Energy,queue_overflow_packet_probability,0.001254228179968619,0.0009813826222695526,0.0015270737376676855,10
LyapunovDPP-Energy,cohort_goodput_mbps,3.21019212962963,3.19622398726483,3.2241602719944296,10
LyapunovDPP-Energy,energy_j,0.06403682892961507,0.06385823291454523,0.0642154249446849,10
LyapunovDPP-Energy,throughput_mbps,3.2986712209890934,3.2848790500032803,3.3124633919749065,10
LyapunovDPP-Energy,total_packet_failure_probability,0.0069902564964634,0.006553123365772271,0.007427389627154529,10
LyapunovDPP-Energy,deadline_expiration_class1,0.002972162363960861,0.0026175327791778387,0.0033267919487438833,10
LyapunovDPP-Energy,deadline_expiration_class2,0.0010798205240221035,0.0006742457844486172,0.0014853952635955898,10
LyapunovDPP-Energy,controller_median_ms,1.0521956944444446,1.0079820550701803,1.0964093338187089,10
LyapunovDPP-Energy,controller_p95_ms,2.612078388888887,2.220952979630039,3.0032037981477355,10
LyapunovDPP-Energy,decision_median_ms,1.0521956944444446,1.0079820550701803,1.0964093338187089,10
LyapunovDPP-Energy,decision_p95_ms,2.612078388888887,2.220952979630039,3.0032037981477355,10
