method,metric,mean,ci95_low,ci95_high,n_blocks
SASP,deadline_expiration_class0,0.005493525229119226,0.004374356621424297,0.0066126938368141555,5
SASP,queue_overflow_packet_probability,0.02641206396238483,0.021849612772052236,0.030974515152717427,5
SASP,cohort_goodput_mbps,5.405722222222222,5.358752491259476,5.452691953184968,5
SASP,energy_j,0.12183291861450123,0.120582130138057,0.12308370709094545,5
SASP,throughput_mbps,4.675812628565931,4.66429248365443,4.687332773477433,5
SASP,total_packet_failure_probability,0.03546450235328573,0.029073702645110066,0.041855302061461395,5
SASP,deadline_expiration_class1,0.00951175866574841,0.006126019210930362,0.012897498120566458,5
SASP,deadline_expiration_class2,0.02736454020599055,0.02060999597917746,0.03411908443280364,5
SASP,controller_median_ms,10.9518325,10.737695287548629,11.165969712451371,5
SASP,controller_p95_ms,14.064556499999995,13.374276228954072,14.754836771045918,5
SASP,decision_median_ms,10.935915833333334,10.72171365304435,11.150118013622318,5
SASP,decision_p95_ms,14.047510833333329,13.357924732241887,14.73709693442477,5
MaxRateMatching,deadline_expiration_class0,0.058226139576382986,0.056282647564885616,0.06016963158788036,5
MaxRateMatching,queue_overflow_packet_probability,0.07966675131549386,0.07550059179976559,0.08383291083122213,5
MaxRateMatching,cohort_goodput_mbps,4.621986111111111,4.5815918734545935,4.662380348767629,5
MaxRateMatching,energy_j,0.10548216726370266,0.10472725249544093,0.10623708203196439,5
MaxRateMatching,throughput_mbps,4.666944193906051,4.650692901382532,4.68319548642957,5
MaxRateMatching,total_packet_failure_probability,0.15822626555805872,0.1511272758494201,0.16532525526669734,5
MaxRateMatching,deadline_expiration_class1,0.10980018657339333,0.1025167419039265,0.11708363124286016,5
MaxRateMatching,deadline_expiration_class2,0.08150349956664496,0.07014138570642536,0.09286561342686456,5
MaxRateMatching,controller_median_ms,2.3065083333333334,2.285612814317016,2.3274038523496507,5
MaxRateMatching,controller_p95_ms,3.2340347499999984,3.0186006993118863,3.4494688006881105,5
MaxRateMatching,decision_median_ms,2.3065083333333334,2.285612814317016,2.3274038523496507,5
MaxRateMatching,decision_p95_ms,3.2340347499999984,3.0186006993118863,3.4494688006881105,5
MaxWeight,deadline_expiration_class0,0.18036853320965068,0.1733122794940253,0.18742478692527606,5
MaxWeight,queue_overflow_packet_probability,0.05984352323610616,0.05536537740228923,0.0643216690699231,5
MaxWeight,cohort_goodput_mbps,4.654842592592592,4.623746520693938,4.685938664491246,5
MaxWeight,energy_j,0.10271471563302899,0.10221393232416574,0.10321549894189223,5
MaxWeight,throughput_mbps,4.584081170427149,4.568265121837321,4.599897219016977,5
MaxWeight,total_packet_failure_probability,0.19195153122720293,0.18245353331585049,0.20144952913855538,5
MaxWeight,deadline_expiration_class1,0.0849204213228958,0.07992368514005582,0.08991715750573578,5
MaxWeight,deadline_expiration_class2,0.059841034987201724,0.049833048804889014,0.06984902116951444,5
MaxWeight,controller_median_ms,3.1767466666666664,3.1551970509869114,3.1982962823464214,5
MaxWeight,controller_p95_ms,3.944335166666666,3.8338737250132553,4.054796608320077,5
MaxWeight,decision_median_ms,3.1767466666666664,3.1551970509869114,3.1982962823464214,5
MaxWeight,decision_p95_ms,3.944335166666666,3.8338737250132553,4.054796608320077,5
WeightedMaxWeight,deadline_expiration_class0,0.09533690561161975,0.09299778406101628,0.09767602716222323,5
WeightedMaxWeight,queue_overflow_packet_probability,0.055626387788886886,0.04956664851993089,0.061686127057842884,5
WeightedMaxWeight,cohort_goodput_mbps,4.748305555555556,4.7167214927881576,4.779889618322954,5
WeightedMaxWeight,energy_j,0.10541933043783407,0.10464590841801492,0.10619275245765321,5
WeightedMaxWeight,throughput_mbps,4.661660997910049,4.646726591252955,4.676595404567143,5
WeightedMaxWeight,total_packet_failure_probability,0.14726299764497924,0.1402432032611404,0.1542827920288181,5
WeightedMaxWeight,deadline_expiration_class1,0.087879961172404,0.08277758733712169,0.09298233500768631,5
WeightedMaxWeight,deadline_expiration_class2,0.08616017525717036,0.07060038771783217,0.10171996279650855,5
WeightedMaxWeight,controller_median_ms,3.0294616666666667,2.9988055398775484,3.060117793455785,5
WeightedMaxWeight,controller_p95_ms,3.9174794166666658,3.768646329134228,4.066312504199104,5
WeightedMaxWeight,decision_median_ms,3.0294616666666667,2.9988055398775484,3.060117793455785,5
WeightedMaxWeight,decision_p95_ms,3.9174794166666658,3.768646329134228,4.066312504199104,5
